real.type	FS	HS	UR	rep	par	loci	sim	total	pFS	pHS	pUR
FS	18	0	0	76	1000	200	Parents = 1000 & Loci = 200	18	1	0	0
HS	0	20	2	76	1000	200	Parents = 1000 & Loci = 200	22	0	0.909	0.091
UR	0	174	9686	76	1000	200	Parents = 1000 & Loci = 200	9860	0	0.018	0.982
FS	10	0	0	77	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	2	22	10	77	1000	200	Parents = 1000 & Loci = 200	34	0.059	0.647	0.294
UR	0	176	9680	77	1000	200	Parents = 1000 & Loci = 200	9856	0	0.018	0.982
FS	10	0	0	78	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	0	34	4	78	1000	200	Parents = 1000 & Loci = 200	38	0	0.895	0.105
UR	0	156	9696	78	1000	200	Parents = 1000 & Loci = 200	9852	0	0.016	0.984
FS	16	4	0	79	1000	200	Parents = 1000 & Loci = 200	20	0.8	0.2	0
HS	0	26	4	79	1000	200	Parents = 1000 & Loci = 200	30	0	0.867	0.133
UR	0	146	9704	79	1000	200	Parents = 1000 & Loci = 200	9850	0	0.015	0.985
FS	18	6	0	8	1000	200	Parents = 1000 & Loci = 200	24	0.75	0.25	0
HS	2	14	0	8	1000	200	Parents = 1000 & Loci = 200	16	0.125	0.875	0
UR	0	166	9694	8	1000	200	Parents = 1000 & Loci = 200	9860	0	0.017	0.983
FS	6	0	0	80	1000	200	Parents = 1000 & Loci = 200	6	1	0	0
HS	0	34	2	80	1000	200	Parents = 1000 & Loci = 200	36	0	0.944	0.056
UR	0	146	9712	80	1000	200	Parents = 1000 & Loci = 200	9858	0	0.015	0.985
FS	10	2	0	81	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	0	28	12	81	1000	200	Parents = 1000 & Loci = 200	40	0	0.7	0.3
UR	0	176	9672	81	1000	200	Parents = 1000 & Loci = 200	9848	0	0.018	0.982
FS	16	0	0	82	1000	200	Parents = 1000 & Loci = 200	16	1	0	0
HS	0	14	8	82	1000	200	Parents = 1000 & Loci = 200	22	0	0.636	0.364
UR	0	140	9722	82	1000	200	Parents = 1000 & Loci = 200	9862	0	0.014	0.986
FS	10	2	0	83	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	0	12	12	83	1000	200	Parents = 1000 & Loci = 200	24	0	0.5	0.5
UR	0	170	9694	83	1000	200	Parents = 1000 & Loci = 200	9864	0	0.017	0.983
FS	2	0	0	84	1000	200	Parents = 1000 & Loci = 200	2	1	0	0
HS	0	14	4	84	1000	200	Parents = 1000 & Loci = 200	18	0	0.778	0.222
UR	0	182	9698	84	1000	200	Parents = 1000 & Loci = 200	9880	0	0.018	0.982
FS	10	0	0	86	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	0	18	8	86	1000	200	Parents = 1000 & Loci = 200	26	0	0.692	0.308
UR	0	164	9700	86	1000	200	Parents = 1000 & Loci = 200	9864	0	0.017	0.983
FS	10	0	0	87	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	0	6	4	87	1000	200	Parents = 1000 & Loci = 200	10	0	0.6	0.4
UR	0	188	9692	87	1000	200	Parents = 1000 & Loci = 200	9880	0	0.019	0.981
FS	26	2	0	88	1000	200	Parents = 1000 & Loci = 200	28	0.929	0.071	0
HS	0	20	4	88	1000	200	Parents = 1000 & Loci = 200	24	0	0.833	0.167
UR	0	152	9696	88	1000	200	Parents = 1000 & Loci = 200	9848	0	0.015	0.985
FS	6	2	0	89	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	0	24	4	89	1000	200	Parents = 1000 & Loci = 200	28	0	0.857	0.143
UR	0	166	9698	89	1000	200	Parents = 1000 & Loci = 200	9864	0	0.017	0.983
FS	4	0	0	9	1000	200	Parents = 1000 & Loci = 200	4	1	0	0
HS	0	16	2	9	1000	200	Parents = 1000 & Loci = 200	18	0	0.889	0.111
UR	0	196	9682	9	1000	200	Parents = 1000 & Loci = 200	9878	0	0.02	0.98
FS	8	2	0	90	1000	200	Parents = 1000 & Loci = 200	10	0.8	0.2	0
HS	2	28	8	90	1000	200	Parents = 1000 & Loci = 200	38	0.053	0.737	0.211
UR	0	156	9696	90	1000	200	Parents = 1000 & Loci = 200	9852	0	0.016	0.984
FS	6	2	0	91	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	0	10	6	91	1000	200	Parents = 1000 & Loci = 200	16	0	0.625	0.375
UR	0	178	9698	91	1000	200	Parents = 1000 & Loci = 200	9876	0	0.018	0.982
FS	4	2	0	92	1000	200	Parents = 1000 & Loci = 200	6	0.667	0.333	0
HS	2	34	6	92	1000	200	Parents = 1000 & Loci = 200	42	0.048	0.81	0.143
UR	0	164	9688	92	1000	200	Parents = 1000 & Loci = 200	9852	0	0.017	0.983
FS	12	0	0	93	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	20	14	93	1000	200	Parents = 1000 & Loci = 200	34	0	0.588	0.412
UR	0	148	9706	93	1000	200	Parents = 1000 & Loci = 200	9854	0	0.015	0.985
FS	14	2	0	94	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	8	6	94	1000	200	Parents = 1000 & Loci = 200	14	0	0.571	0.429
UR	0	148	9722	94	1000	200	Parents = 1000 & Loci = 200	9870	0	0.015	0.985
FS	8	0	0	95	1000	200	Parents = 1000 & Loci = 200	8	1	0	0
HS	0	18	8	95	1000	200	Parents = 1000 & Loci = 200	26	0	0.692	0.308
UR	0	166	9700	95	1000	200	Parents = 1000 & Loci = 200	9866	0	0.017	0.983
FS	8	2	0	96	1000	200	Parents = 1000 & Loci = 200	10	0.8	0.2	0
HS	0	18	0	96	1000	200	Parents = 1000 & Loci = 200	18	0	1	0
UR	0	140	9732	96	1000	200	Parents = 1000 & Loci = 200	9872	0	0.014	0.986
FS	12	0	0	97	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	2	22	10	97	1000	200	Parents = 1000 & Loci = 200	34	0.059	0.647	0.294
UR	0	154	9700	97	1000	200	Parents = 1000 & Loci = 200	9854	0	0.016	0.984
FS	8	0	0	98	1000	200	Parents = 1000 & Loci = 200	8	1	0	0
HS	4	40	4	98	1000	200	Parents = 1000 & Loci = 200	48	0.083	0.833	0.083
UR	0	124	9720	98	1000	200	Parents = 1000 & Loci = 200	9844	0	0.013	0.987
FS	20	0	0	99	1000	200	Parents = 1000 & Loci = 200	20	1	0	0
HS	0	14	2	99	1000	200	Parents = 1000 & Loci = 200	16	0	0.875	0.125
UR	0	154	9710	99	1000	200	Parents = 1000 & Loci = 200	9864	0	0.016	0.984
FS	12	0	0	13	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	30	0	13	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	34	9824	13	1000	500	Parents = 1000 & Loci = 500	9858	0	0.003	0.997
FS	6	0	0	14	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	34	2	14	1000	500	Parents = 1000 & Loci = 500	36	0	0.944	0.056
UR	0	28	9830	14	1000	500	Parents = 1000 & Loci = 500	9858	0	0.003	0.997
FS	14	0	0	15	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	26	0	15	1000	500	Parents = 1000 & Loci = 500	26	0	1	0
UR	0	14	9846	15	1000	500	Parents = 1000 & Loci = 500	9860	0	0.001	0.999
FS	12	0	0	18	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	28	0	18	1000	500	Parents = 1000 & Loci = 500	28	0	1	0
UR	0	22	9838	18	1000	500	Parents = 1000 & Loci = 500	9860	0	0.002	0.998
FS	8	0	0	2	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	38	0	2	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	18	9836	2	1000	500	Parents = 1000 & Loci = 500	9854	0	0.002	0.998
FS	14	0	0	22	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	32	0	22	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	24	9830	22	1000	500	Parents = 1000 & Loci = 500	9854	0	0.002	0.998
FS	12	0	0	30	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	36	0	30	1000	500	Parents = 1000 & Loci = 500	36	0	1	0
UR	0	22	9830	30	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	6	0	0	37	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	28	0	37	1000	500	Parents = 1000 & Loci = 500	28	0	1	0
UR	0	24	9842	37	1000	500	Parents = 1000 & Loci = 500	9866	0	0.002	0.998
FS	12	0	0	40	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	38	0	40	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	28	9822	40	1000	500	Parents = 1000 & Loci = 500	9850	0	0.003	0.997
FS	8	0	0	41	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	30	0	41	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	30	9832	41	1000	500	Parents = 1000 & Loci = 500	9862	0	0.003	0.997
FS	10	0	0	43	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	34	0	43	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	18	9838	43	1000	500	Parents = 1000 & Loci = 500	9856	0	0.002	0.998
FS	8	0	0	47	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	34	0	47	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	24	9834	47	1000	500	Parents = 1000 & Loci = 500	9858	0	0.002	0.998
FS	14	2	0	60	1000	500	Parents = 1000 & Loci = 500	16	0.875	0.125	0
HS	0	34	0	60	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	20	9830	60	1000	500	Parents = 1000 & Loci = 500	9850	0	0.002	0.998
FS	20	0	0	82	1000	500	Parents = 1000 & Loci = 500	20	1	0	0
HS	0	34	2	82	1000	500	Parents = 1000 & Loci = 500	36	0	0.944	0.056
UR	0	22	9822	82	1000	500	Parents = 1000 & Loci = 500	9844	0	0.002	0.998
FS	8	0	0	83	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	42	0	83	1000	500	Parents = 1000 & Loci = 500	42	0	1	0
UR	0	18	9832	83	1000	500	Parents = 1000 & Loci = 500	9850	0	0.002	0.998
FS	8	0	0	87	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	38	0	87	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	28	9826	87	1000	500	Parents = 1000 & Loci = 500	9854	0	0.003	0.997
FS	8	0	0	88	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	30	0	88	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	24	9838	88	1000	500	Parents = 1000 & Loci = 500	9862	0	0.002	0.998
FS	12	0	0	9	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	52	2	9	1000	500	Parents = 1000 & Loci = 500	54	0	0.963	0.037
UR	0	10	9824	9	1000	500	Parents = 1000 & Loci = 500	9834	0	0.001	0.999
FS	6	2	0	95	1000	500	Parents = 1000 & Loci = 500	8	0.75	0.25	0
HS	0	30	0	95	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	26	9836	95	1000	500	Parents = 1000 & Loci = 500	9862	0	0.003	0.997
FS	10	0	0	97	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	22	0	97	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	24	9844	97	1000	500	Parents = 1000 & Loci = 500	9868	0	0.002	0.998
FS	12	0	0	98	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	46	0	98	1000	500	Parents = 1000 & Loci = 500	46	0	1	0
UR	0	20	9822	98	1000	500	Parents = 1000 & Loci = 500	9842	0	0.002	0.998
FS	8	0	0	99	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	62	0	99	1000	500	Parents = 1000 & Loci = 500	62	0	1	0
UR	0	18	9812	99	1000	500	Parents = 1000 & Loci = 500	9830	0	0.002	0.998
FS	20	0	0	1	1000	500	Parents = 1000 & Loci = 500	20	1	0	0
HS	0	44	0	1	1000	500	Parents = 1000 & Loci = 500	44	0	1	0
UR	0	16	9820	1	1000	500	Parents = 1000 & Loci = 500	9836	0	0.002	0.998
FS	16	0	0	10	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	42	0	10	1000	500	Parents = 1000 & Loci = 500	42	0	1	0
UR	0	20	9822	10	1000	500	Parents = 1000 & Loci = 500	9842	0	0.002	0.998
FS	10	0	0	100	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	44	0	100	1000	500	Parents = 1000 & Loci = 500	44	0	1	0
UR	0	18	9828	100	1000	500	Parents = 1000 & Loci = 500	9846	0	0.002	0.998
FS	2	0	0	11	1000	500	Parents = 1000 & Loci = 500	2	1	0	0
HS	0	32	0	11	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	28	9838	11	1000	500	Parents = 1000 & Loci = 500	9866	0	0.003	0.997
FS	6	0	0	12	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	22	0	12	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	24	9848	12	1000	500	Parents = 1000 & Loci = 500	9872	0	0.002	0.998
FS	16	0	0	16	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	16	0	16	1000	500	Parents = 1000 & Loci = 500	16	0	1	0
UR	0	20	9848	16	1000	500	Parents = 1000 & Loci = 500	9868	0	0.002	0.998
FS	14	0	0	17	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	34	0	17	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	22	9830	17	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	6	0	0	19	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	28	0	19	1000	500	Parents = 1000 & Loci = 500	28	0	1	0
UR	0	16	9850	19	1000	500	Parents = 1000 & Loci = 500	9866	0	0.002	0.998
FS	14	0	0	20	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	20	2	20	1000	500	Parents = 1000 & Loci = 500	22	0	0.909	0.091
UR	0	24	9840	20	1000	500	Parents = 1000 & Loci = 500	9864	0	0.002	0.998
FS	10	0	0	21	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	26	0	21	1000	500	Parents = 1000 & Loci = 500	26	0	1	0
UR	0	20	9844	21	1000	500	Parents = 1000 & Loci = 500	9864	0	0.002	0.998
FS	18	0	0	23	1000	500	Parents = 1000 & Loci = 500	18	1	0	0
HS	0	24	0	23	1000	500	Parents = 1000 & Loci = 500	24	0	1	0
UR	0	22	9836	23	1000	500	Parents = 1000 & Loci = 500	9858	0	0.002	0.998
FS	8	2	0	24	1000	500	Parents = 1000 & Loci = 500	10	0.8	0.2	0
HS	0	20	0	24	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	24	9846	24	1000	500	Parents = 1000 & Loci = 500	9870	0	0.002	0.998
FS	26	0	0	25	1000	500	Parents = 1000 & Loci = 500	26	1	0	0
HS	0	22	0	25	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	20	9832	25	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	6	0	0	26	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	28	2	26	1000	500	Parents = 1000 & Loci = 500	30	0	0.933	0.067
UR	0	16	9848	26	1000	500	Parents = 1000 & Loci = 500	9864	0	0.002	0.998
FS	10	0	0	27	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	22	0	27	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	26	9842	27	1000	500	Parents = 1000 & Loci = 500	9868	0	0.003	0.997
FS	16	0	0	28	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	32	0	28	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	14	9838	28	1000	500	Parents = 1000 & Loci = 500	9852	0	0.001	0.999
FS	8	0	0	29	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	24	0	29	1000	500	Parents = 1000 & Loci = 500	24	0	1	0
UR	0	18	9850	29	1000	500	Parents = 1000 & Loci = 500	9868	0	0.002	0.998
FS	14	0	0	3	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	34	0	3	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	12	9840	3	1000	500	Parents = 1000 & Loci = 500	9852	0	0.001	0.999
FS	4	0	0	31	1000	500	Parents = 1000 & Loci = 500	4	1	0	0
HS	0	22	0	31	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	32	9842	31	1000	500	Parents = 1000 & Loci = 500	9874	0	0.003	0.997
FS	14	0	0	32	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	26	0	32	1000	500	Parents = 1000 & Loci = 500	26	0	1	0
UR	0	12	9848	32	1000	500	Parents = 1000 & Loci = 500	9860	0	0.001	0.999
FS	22	0	0	33	1000	500	Parents = 1000 & Loci = 500	22	1	0	0
HS	0	20	0	33	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	18	9840	33	1000	500	Parents = 1000 & Loci = 500	9858	0	0.002	0.998
FS	6	0	0	34	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	42	0	34	1000	500	Parents = 1000 & Loci = 500	42	0	1	0
UR	0	20	9832	34	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	6	0	0	35	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	32	0	35	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	14	9848	35	1000	500	Parents = 1000 & Loci = 500	9862	0	0.001	0.999
FS	6	0	0	36	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	20	0	36	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	16	9858	36	1000	500	Parents = 1000 & Loci = 500	9874	0	0.002	0.998
FS	16	0	0	38	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	40	0	38	1000	500	Parents = 1000 & Loci = 500	40	0	1	0
UR	0	6	9838	38	1000	500	Parents = 1000 & Loci = 500	9844	0	0.001	0.999
FS	16	0	0	39	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	32	0	39	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	14	9838	39	1000	500	Parents = 1000 & Loci = 500	9852	0	0.001	0.999
FS	6	0	0	4	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	28	2	4	1000	500	Parents = 1000 & Loci = 500	30	0	0.933	0.067
UR	0	32	9832	4	1000	500	Parents = 1000 & Loci = 500	9864	0	0.003	0.997
FS	24	0	0	42	1000	500	Parents = 1000 & Loci = 500	24	1	0	0
HS	0	26	0	42	1000	500	Parents = 1000 & Loci = 500	26	0	1	0
UR	0	12	9838	42	1000	500	Parents = 1000 & Loci = 500	9850	0	0.001	0.999
FS	20	0	0	44	1000	500	Parents = 1000 & Loci = 500	20	1	0	0
HS	0	14	0	44	1000	500	Parents = 1000 & Loci = 500	14	0	1	0
UR	0	14	9852	44	1000	500	Parents = 1000 & Loci = 500	9866	0	0.001	0.999
FS	4	0	0	45	1000	500	Parents = 1000 & Loci = 500	4	1	0	0
HS	0	34	4	45	1000	500	Parents = 1000 & Loci = 500	38	0	0.895	0.105
UR	0	16	9842	45	1000	500	Parents = 1000 & Loci = 500	9858	0	0.002	0.998
FS	16	0	0	46	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	32	0	46	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	16	9836	46	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	16	0	0	48	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	32	0	48	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	10	9842	48	1000	500	Parents = 1000 & Loci = 500	9852	0	0.001	0.999
FS	16	0	0	49	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	32	0	49	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	34	9818	49	1000	500	Parents = 1000 & Loci = 500	9852	0	0.003	0.997
FS	18	0	0	5	1000	500	Parents = 1000 & Loci = 500	18	1	0	0
HS	2	38	0	5	1000	500	Parents = 1000 & Loci = 500	40	0.05	0.95	0
UR	0	18	9824	5	1000	500	Parents = 1000 & Loci = 500	9842	0	0.002	0.998
FS	24	0	0	50	1000	500	Parents = 1000 & Loci = 500	24	1	0	0
HS	0	14	0	50	1000	500	Parents = 1000 & Loci = 500	14	0	1	0
UR	0	18	9844	50	1000	500	Parents = 1000 & Loci = 500	9862	0	0.002	0.998
FS	18	0	0	51	1000	500	Parents = 1000 & Loci = 500	18	1	0	0
HS	0	44	0	51	1000	500	Parents = 1000 & Loci = 500	44	0	1	0
UR	0	6	9832	51	1000	500	Parents = 1000 & Loci = 500	9838	0	0.001	0.999
FS	10	0	0	52	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	38	0	52	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	18	9834	52	1000	500	Parents = 1000 & Loci = 500	9852	0	0.002	0.998
FS	12	0	0	53	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	20	0	53	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	20	9848	53	1000	500	Parents = 1000 & Loci = 500	9868	0	0.002	0.998
FS	20	0	0	54	1000	500	Parents = 1000 & Loci = 500	20	1	0	0
HS	0	20	0	54	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	18	9842	54	1000	500	Parents = 1000 & Loci = 500	9860	0	0.002	0.998
FS	36	0	0	55	1000	500	Parents = 1000 & Loci = 500	36	1	0	0
HS	0	32	0	55	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	18	9814	55	1000	500	Parents = 1000 & Loci = 500	9832	0	0.002	0.998
FS	12	0	0	56	1000	500	Parents = 1000 & Loci = 500	12	1	0	0
HS	0	16	0	56	1000	500	Parents = 1000 & Loci = 500	16	0	1	0
UR	0	18	9854	56	1000	500	Parents = 1000 & Loci = 500	9872	0	0.002	0.998
FS	16	2	0	57	1000	500	Parents = 1000 & Loci = 500	18	0.889	0.111	0
HS	0	22	4	57	1000	500	Parents = 1000 & Loci = 500	26	0	0.846	0.154
UR	0	10	9846	57	1000	500	Parents = 1000 & Loci = 500	9856	0	0.001	0.999
FS	6	0	0	58	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	38	0	58	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	12	9844	58	1000	500	Parents = 1000 & Loci = 500	9856	0	0.001	0.999
FS	24	0	0	59	1000	500	Parents = 1000 & Loci = 500	24	1	0	0
HS	0	34	0	59	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	14	9828	59	1000	500	Parents = 1000 & Loci = 500	9842	0	0.001	0.999
FS	30	0	0	6	1000	500	Parents = 1000 & Loci = 500	30	1	0	0
HS	0	16	0	6	1000	500	Parents = 1000 & Loci = 500	16	0	1	0
UR	0	22	9832	6	1000	500	Parents = 1000 & Loci = 500	9854	0	0.002	0.998
FS	16	0	0	61	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	30	0	61	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	20	9834	61	1000	500	Parents = 1000 & Loci = 500	9854	0	0.002	0.998
FS	8	0	0	62	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	36	0	62	1000	500	Parents = 1000 & Loci = 500	36	0	1	0
UR	0	24	9832	62	1000	500	Parents = 1000 & Loci = 500	9856	0	0.002	0.998
FS	6	0	0	63	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	22	0	63	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	14	9858	63	1000	500	Parents = 1000 & Loci = 500	9872	0	0.001	0.999
FS	24	0	0	64	1000	500	Parents = 1000 & Loci = 500	24	1	0	0
HS	0	26	4	64	1000	500	Parents = 1000 & Loci = 500	30	0	0.867	0.133
UR	0	8	9838	64	1000	500	Parents = 1000 & Loci = 500	9846	0	0.001	0.999
FS	18	0	0	65	1000	500	Parents = 1000 & Loci = 500	18	1	0	0
HS	0	34	0	65	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	22	9826	65	1000	500	Parents = 1000 & Loci = 500	9848	0	0.002	0.998
FS	4	0	0	66	1000	500	Parents = 1000 & Loci = 500	4	1	0	0
HS	0	30	0	66	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	20	9846	66	1000	500	Parents = 1000 & Loci = 500	9866	0	0.002	0.998
FS	2	0	0	67	1000	500	Parents = 1000 & Loci = 500	2	1	0	0
HS	0	34	0	67	1000	500	Parents = 1000 & Loci = 500	34	0	1	0
UR	0	20	9844	67	1000	500	Parents = 1000 & Loci = 500	9864	0	0.002	0.998
FS	4	0	0	68	1000	500	Parents = 1000 & Loci = 500	4	1	0	0
HS	0	30	0	68	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	26	9840	68	1000	500	Parents = 1000 & Loci = 500	9866	0	0.003	0.997
FS	16	0	0	69	1000	500	Parents = 1000 & Loci = 500	16	1	0	0
HS	0	36	0	69	1000	500	Parents = 1000 & Loci = 500	36	0	1	0
UR	0	14	9834	69	1000	500	Parents = 1000 & Loci = 500	9848	0	0.001	0.999
FS	8	0	0	7	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	36	0	7	1000	500	Parents = 1000 & Loci = 500	36	0	1	0
UR	0	18	9838	7	1000	500	Parents = 1000 & Loci = 500	9856	0	0.002	0.998
FS	6	0	0	70	1000	500	Parents = 1000 & Loci = 500	6	1	0	0
HS	0	22	0	70	1000	500	Parents = 1000 & Loci = 500	22	0	1	0
UR	0	24	9848	70	1000	500	Parents = 1000 & Loci = 500	9872	0	0.002	0.998
FS	10	0	0	71	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	26	0	71	1000	500	Parents = 1000 & Loci = 500	26	0	1	0
UR	0	12	9852	71	1000	500	Parents = 1000 & Loci = 500	9864	0	0.001	0.999
FS	14	0	0	72	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	38	0	72	1000	500	Parents = 1000 & Loci = 500	38	0	1	0
UR	0	24	9824	72	1000	500	Parents = 1000 & Loci = 500	9848	0	0.002	0.998
FS	14	0	0	73	1000	500	Parents = 1000 & Loci = 500	14	1	0	0
HS	0	30	0	73	1000	500	Parents = 1000 & Loci = 500	30	0	1	0
UR	0	22	9834	73	1000	500	Parents = 1000 & Loci = 500	9856	0	0.002	0.998
FS	24	0	0	74	1000	500	Parents = 1000 & Loci = 500	24	1	0	0
HS	0	32	0	74	1000	500	Parents = 1000 & Loci = 500	32	0	1	0
UR	0	8	9836	74	1000	500	Parents = 1000 & Loci = 500	9844	0	0.001	0.999
FS	8	0	0	75	1000	500	Parents = 1000 & Loci = 500	8	1	0	0
HS	0	20	0	75	1000	500	Parents = 1000 & Loci = 500	20	0	1	0
UR	0	18	9854	75	1000	500	Parents = 1000 & Loci = 500	9872	0	0.002	0.998
FS	10	0	0	76	1000	500	Parents = 1000 & Loci = 500	10	1	0	0
HS	0	16	4	76	1000	500	Parents = 1000 & Loci = 500	20	0	0.8	0.2
UR	0	22	9848	76	1000	500	Parents = 1000 & Loci = 500	9870	0	0.002	0.998
